age,gender,no_of_siblings,mother_occupation,mother_monthly_income,father_occupation,father_monthly_income,average_grade_g12,average_grade_first_year,grades_understanding_self,grades_purposive_communication,grades_art_appreciation,grades_sts,grades_environmental_science,grades_intermediate_programming,grades_discrete_mathematics,grades_contemporary_world_with_peace_education,grades_mathematics_in_the_modern_world,grades_introduction_computing,grades_fundamentals_of_programming,study_hours,study_strategies,regular_study_schedule,attendance_rate,class_participation,time_management_rating,study_deadlines_frequency,motivation_level,engagement_level,stress_frequency,coping_effectiveness,graduate_on_time
18,M,1,Housewife,0,Factory Driver,12000,97,87.6,92.0,90.1,92.0,90.1,93.0,80.0,77.4,93.0,76.1,93.3,86.5,More than 20 hours,Rarely,No,More than 90%,Moderately,Good,Rarely,Extremely motivated,Slightly engaged,Sometimes,Extremely effective,0
19,M,2,HR,19000,Factory Worker,12000,97.5,88.6,96.8,87.9,96.8,92.8,88.8,82.4,85.2,88.8,76.8,96.8,81.0,11-15 hours,Sometimes,Yes,More than 90%,Not at all,Fair,Always,Slightly motivated,Extremely engaged,Rarely,Not effective,1
20,F,4,Street Vendor,11000,Sales Associate,13000,96.5,89.1,85.7,93.9,85.7,89.9,91.4,94.8,90.2,91.4,74.7,90.8,91.9,Less than 5 hours,Always,Yes,More than 90%,Slightly,Very Good,Often,Very motivated,Moderately engaged,Often,Slightly effective,1
18,M,0,Housewife,0,Customer Service Representative,19000,93,89.1,97.1,97.1,97.1,91.2,90.9,83.0,74.9,90.9,93.2,80.3,84.7,Less than 5 hours,Sometimes,No,71-90%,Moderately,Poor,Sometimes,Moderately motivated,Very engaged,Always,Moderately effective,1
19,F,1,Teacher,20000,Plumber,12000,94,87.9,91.2,88.9,91.2,85.2,96.5,83.4,93.2,96.5,73.5,94.5,73.4,Less than 5 hours,Rarely,No,More than 90%,Very actively,Good,Rarely,Not motivated,Extremely engaged,Sometimes,Extremely effective,0
20,F,3,Sales Clerk,10500,Warehouse Staff,12000,95,87.8,85.4,95.0,85.4,90.6,85.8,88.1,90.9,85.8,95.3,73.8,90.2,5-10 hours,Never,Yes,More than 90%,Extremely actively,Very Good,Sometimes,Extremely motivated,Not engaged,Often,Very effective,0
21,M,1,Housewife,0,Call Center Agent,21000,89,88.4,95.6,91.9,95.6,96.5,94.8,82.3,78.0,94.8,86.4,82.8,73.8,5-10 hours,Always,No,More than 90%,Not at all,Fair,Always,Very motivated,Slightly engaged,Rarely,Not effective,0
19,M,0,Housewife,0,Maintenance Worker,13000,92,87.9,88.4,87.3,88.4,95.0,85.5,76.0,91.8,85.5,92.9,88.2,88.3,5-10 hours,Often,Yes,More than 90%,Slightly,Good,Often,Slightly motivated,Moderately engaged,Always,Slightly effective,0
18,M,1,Housewife,0,Delivery Rider,13000,90,88.7,98.5,96.2,98.5,91.9,88.2,85.8,85.7,88.2,88.9,78.1,75.2,5-10 hours,Never,No,More than 90%,Very actively,Excellent,Always,Moderately motivated,Very engaged,Sometimes,Moderately effective,1
20,M,2,Cashier,12000,Janitor,8000,91,88.2,96.6,86.4,96.6,96.3,87.4,97.3,72.6,87.4,87.2,84.2,77.8,11-15 hours,Sometimes,Yes,71-90%,Moderately,Poor,Rarely,Not motivated,Slightly engaged,Often,Very effective,0
19,M,4,Housewife,0,Office Staff,15000,97,91.5,95.1,91.0,95.1,87.9,95.0,92.7,76.5,95.0,93.0,90.5,95.0,Less than 5 hours,Rarely,No,More than 90%,Extremely actively,Very Good,Sometimes,Extremely motivated,Extremely engaged,Rarely,Slightly effective,1
22,F,0,Factory Worker,8500,Waiter,12000,93,87.7,87.6,95.1,87.6,88.6,95.7,94.6,85.8,95.7,77.7,73.9,82.1,5-10 hours,Often,No,More than 90%,Moderately,Good,Always,Slightly motivated,Moderately engaged,Always,Not effective,0
18,F,1,Government Official,19000,Retail Salesperson,15000,96,84.5,86.3,88.8,86.3,92.4,87.9,73.0,87.3,87.9,75.2,76.3,88.0,5-10 hours,Always,Yes,More than 90%,Not at all,Excellent,Often,Very motivated,Not engaged,Often,Very effective,0
20,M,2,Teacher,21000,Graphic Designer,18000,89,89.9,97.0,94.7,97.0,88.7,90.8,97.0,90.3,90.8,82.6,75.0,85.3,11-15 hours,Never,No,More than 90%,Slightly,Fair,Always,Moderately motivated,Very engaged,Always,Slightly effective,1
21,M,1,Housewife,0,Government Official,19000,95,88.4,87.2,91.1,87.2,97.3,89.7,91.0,89.5,89.7,95.1,73.0,81.3,5-10 hours,Sometimes,Yes,More than 90%,Very actively,Very Good,Rarely,Very motivated,Slightly engaged,Rarely,Moderately effective,0
19,M,5,Yaya,8000,Street Vendor,9000,96,85.8,92.8,85.7,92.8,86.8,91.8,96.4,81.6,91.8,77.5,72.7,74.3,11-15 hours,Always,Yes,More than 90%,Extremely actively,Good,Always,Extremely motivated,Extremely engaged,Sometimes,Extremely effective,0
18,M,0,Housewife,0,Construction Worker,14000,92,90.1,95.9,93.2,95.9,89.0,86.7,89.1,95.8,86.7,86.8,97.1,75.0,11-15 hours,Rarely,No,71-90%,Not at all,Excellent,Sometimes,Slightly motivated,Not engaged,Often,Very effective,1
20,F,1,Sales Assistant,9500,Mechanic,16000,90,87.8,90.0,86.1,90.0,90.2,88.1,90.3,73.5,88.1,95.9,76.9,96.8,11-15 hours,Often,No,More than 90%,Slightly,Poor,Sometimes,Not motivated,Very engaged,Always,Moderately effective,0
19,F,2,Waitress,9000,Electrician,10000,97,91.0,96.1,98.8,96.1,98.2,90.3,88.4,92.4,90.3,74.8,82.6,93.5,More than 20 hours,Always,No,More than 90%,Moderately,Fair,Rarely,Moderately motivated,Moderately engaged,Sometimes,Not effective,1
21,M,4,Housewife,0,Security Guard,12000,93,92.0,88.1,87.8,88.1,93.1,96.3,81.9,96.0,96.3,96.8,95.7,92.2,5-10 hours,Rarely,Yes,More than 90%,Very actively,Very Good,Often,Very motivated,Extremely engaged,Rarely,Very effective,1
20,F,0,Security Guard,13000,Jeepney Driver,13000,94,91.2,94.0,95.7,94.0,94.5,86.5,91.2,97.0,86.5,87.4,95.0,81.1,11-15 hours,Never,Yes,More than 90%,Extremely actively,Good,Always,Slightly motivated,Moderately engaged,Often,Slightly effective,1
18,F,1,Laundry Personnel,7000,Tricycle Driver,9000,97.5,88.8,90.4,93.8,90.4,95.5,92.8,76.5,91.4,92.8,81.0,81.0,90.7,11-15 hours,Sometimes,No,More than 90%,Not at all,Excellent,Sometimes,Extremely motivated,Very engaged,Always,Not effective,1
19,M,3,Housewife,0,Househusband,0,91,90.5,97.2,89.5,97.2,98.5,94.2,73.8,94.5,94.2,87.1,89.1,80.1,5-10 hours,Often,No,More than 90%,Slightly,Fair,Always,Very motivated,Slightly engaged,Often,Slightly effective,1
20,F,1,Delivery Rider,10000,PUV Driver,12000,89,92.3,93.2,97.2,93.2,90.2,95.9,85.9,95.0,95.9,90.9,78.5,98.9,11-15 hours,Never,Yes,More than 90%,Moderately,Very Good,Rarely,Not motivated,Not engaged,Rarely,Extremely effective,1
18,F,0,HR,22000,Factory Driver,14000,96,87.8,92.2,90.4,92.2,88.1,90.4,87.1,97.5,90.4,91.5,72.4,73.5,11-15 hours,Always,No,More than 90%,Very actively,Good,Always,Moderately motivated,Moderately engaged,Sometimes,Slightly effective,0
19,F,1,Tailor,9500,Factory Worker,11000,92,89.4,98.2,88.4,98.2,96.8,90.9,76.6,74.2,90.9,93.9,81.8,93.3,5-10 hours,Sometimes,Yes,71-90%,Extremely actively,Poor,Sometimes,Very motivated,Very engaged,Always,Not effective,1
20,F,2,Housewife,0,Sales Associate,12000,95,89.9,93.6,85.8,93.6,97.9,93.5,93.4,77.8,93.5,90.2,93.6,76.1,5-10 hours,Often,No,More than 90%,Not at all,Excellent,Often,Extremely motivated,Extremely engaged,Rarely,Very effective,1
21,M,4,Sales Clerk,12000,Customer Service Representative,20000,90,89.4,89.8,92.4,89.8,92.7,93.0,96.0,93.8,93.0,88.4,77.7,77.1,Less than 5 hours,Always,No,More than 90%,Moderately,Very Good,Sometimes,Slightly motivated,Slightly engaged,Often,Extremely effective,1
19,M,0,Teacher,18000,Plumber,13000,93,89.6,91.8,96.8,91.8,86.4,91.6,95.4,89.3,91.6,80.2,88.2,82.2,5-10 hours,Rarely,Yes,More than 90%,Slightly,Fair,Always,Not motivated,Not engaged,Always,Moderately effective,1
18,M,1,Housewife,0,Warehouse Staff,13000,94,92.1,95.3,90.5,95.3,88.5,97.7,85.4,91.0,97.7,98.7,96.2,76.9,11-15 hours,Never,No,More than 90%,Very actively,Good,Rarely,Very motivated,Moderately engaged,Sometimes,Very effective,1
20,M,2,Yaya,8500,Call Center Agent,23000,96,87.1,85.6,89.2,85.6,86.0,89.0,78.1,87.5,89.0,76.2,97.7,94.3,5-10 hours,Often,No,More than 90%,Extremely actively,Excellent,Often,Extremely motivated,Very engaged,Often,Moderately effective,0
19,F,1,Housewife,0,Maintenance Worker,14000,97,86.8,90.2,88.6,90.2,90.8,85.8,73.6,90.3,85.8,97.0,72.2,90.3,11-15 hours,Sometimes,Yes,More than 90%,Not at all,Very Good,Always,Moderately motivated,Extremely engaged,Rarely,Extremely effective,0
22,M,5,Security Guard,0,Delivery Rider,12000,91,92.0,88.9,94.6,88.9,93.6,98.6,81.4,90.2,98.6,88.5,91.7,97.1,More than 20 hours,Always,No,More than 90%,Slightly,Good,Sometimes,Very motivated,Slightly engaged,Always,Not effective,1
18,M,0,Factory Worker,10000,Janitor,9000,90,87.2,87.1,98.1,87.1,95.1,95.2,93.0,84.6,95.2,76.0,73.5,74.1,11-15 hours,Often,Yes,71-90%,Moderately,Fair,Always,Not motivated,Not engaged,Sometimes,Slightly effective,0
20,F,1,Housewife,0,Office Staff,15000,92,90.6,95.2,91.0,95.2,88.9,96.6,89.2,84.7,96.6,88.8,96.4,73.6,11-15 hours,Rarely,No,More than 90%,Very actively,Excellent,Rarely,Slightly motivated,Moderately engaged,Often,Slightly effective,1
21,F,2,Housewife,0,Waiter,11000,93,86.8,89.7,87.0,89.7,87.6,91.0,90.8,80.6,91.0,83.2,88.3,75.8,Less than 5 hours,Sometimes,No,More than 90%,Extremely actively,Poor,Often,Extremely motivated,Very engaged,Rarely,Moderately effective,0
19,M,4,Cashier,14000,Retail Salesperson,16000,89,88.3,86.5,92.9,86.5,86.9,97.8,84.5,95.3,97.8,75.1,81.9,86.2,5-10 hours,Never,No,More than 90%,Not at all,Good,Sometimes,Moderately motivated,Slightly engaged,Always,Very effective,0
18,F,0,Waitress,9500,Graphic Designer,19000,94,88.1,87.9,86.5,87.9,87.0,86.0,95.0,87.3,86.0,92.0,90.5,83.0,Less than 5 hours,Always,Yes,More than 90%,Slightly,Fair,Always,Not motivated,Extremely engaged,Sometimes,Not effective,0
20,M,1,Government Official,20000,Government Official,18000,95,89.3,96.3,91.3,96.3,97.6,95.3,88.3,93.0,95.3,78.5,75.3,75.3,11-15 hours,Rarely,Yes,More than 90%,Very actively,Very Good,Rarely,Slightly motivated,Very engaged,Rarely,Extremely effective,1
19,F,3,Laundry Personnel,8500,Street Vendor,7000,96,87.7,90.8,95.5,90.8,93.0,88.4,75.6,73.6,88.4,88.4,86.2,93.8,5-10 hours,Often,No,More than 90%,Moderately,Excellent,Always,Very motivated,Not engaged,Always,Very effective,0
21,F,1,Delivery Rider,14500,Construction Worker,13000,97,87.5,98.9,89.4,98.9,95.4,89.3,78.3,97.0,89.3,73.7,80.6,72.2,5-10 hours,Always,Yes,More than 90%,Moderately,Poor,Sometimes,Very motivated,Moderately engaged,Often,Moderately effective,0
20,F,0,Street Vendor,12500,Mechanic,15000,96.5,90.3,92.5,90.6,92.5,85.1,86.2,95.7,90.5,86.2,98.5,80.7,94.8,Less than 5 hours,Rarely,No,More than 90%,Extremely actively,Very Good,Often,Not motivated,Extremely engaged,Sometimes,Slightly effective,1
18,M,1,Housewife,0,Electrician,11000,97.5,91.5,89.9,96.9,89.9,91.8,87.8,91.0,94.8,87.8,95.6,89.8,91.3,5-10 hours,Never,No,More than 90%,Very actively,Good,Always,Extremely motivated,Slightly engaged,Rarely,Moderately effective,1
19,M,2,Teacher,22000,Security Guard,12000,90,89.5,85.1,87.5,85.1,98.4,96.2,78.0,83.9,96.2,90.9,84.0,98.9,11-15 hours,Sometimes,No,71-90%,Not at all,Excellent,Rarely,Moderately motivated,Very engaged,Always,Very effective,1
20,F,4,HR,23000,Jeepney Driver,14000,92,91.1,94.4,85.9,94.4,91.3,92.0,90.1,76.4,92.0,93.5,95.0,96.8,Less than 5 hours,Sometimes,Yes,More than 90%,Slightly,Fair,Often,Very motivated,Moderately engaged,Often,Not effective,1
18,M,0,Housewife,0,Tricycle Driver,8000,91,89.9,90.1,94.5,90.1,97.5,94.6,75.9,91.3,94.6,94.3,75.5,90.3,5-10 hours,Rarely,Yes,More than 90%,Moderately,Good,Sometimes,Not motivated,Not engaged,Sometimes,Slightly effective,1
19,M,1,Cashier,13000,Househusband,0,93,87.7,87.4,92.2,87.4,90.3,98.8,85.5,86.4,98.8,90.3,75.2,72.5,11-15 hours,Never,No,More than 90%,Slightly,Excellent,Always,Extremely motivated,Very engaged,Rarely,Extremely effective,0
20,F,2,Factory Worker,9000,PUV Driver,10000,94,90.5,97.8,97.7,97.8,85.6,85.4,81.3,77.7,85.4,97.1,96.7,93.2,11-15 hours,Always,Yes,More than 90%,Very actively,Very Good,Often,Slightly motivated,Extremely engaged,Always,Very effective,1
21,M,1,Housewife,0,Factory Driver,13000,95,87.6,93.7,86.8,93.7,86.2,85.1,85.7,88.8,85.1,74.1,96.1,88.1,5-10 hours,Often,No,More than 90%,Extremely actively,Good,Always,Slightly motivated,Slightly engaged,Often,Moderately effective,0
19,F,5,Sales Assistant,8000,Factory Worker,10000,96,90.8,94.7,88.3,94.7,95.8,89.6,97.8,91.8,89.6,73.6,86.6,96.2,5-10 hours,Sometimes,Yes,More than 90%,Moderately,Excellent,Rarely,Moderately motivated,Moderately engaged,Often,Extremely effective,1
18,F,0,Housewife,0,Sales Associate,11000,89,88.6,96.5,93.5,96.5,93.3,88.6,90.9,98.0,88.6,75.8,75.8,77.6,5-10 hours,Rarely,No,More than 90%,Slightly,Poor,Often,Very motivated,Very engaged,Always,Not effective,1
20,M,1,Government Official,21000,Customer Service Representative,19000,97,89.3,90.6,88.1,90.6,90.5,91.3,83.5,75.2,91.3,86.2,98.3,97.2,Less than 5 hours,Never,Yes,71-90%,Not at all,Fair,Always,Extremely motivated,Not engaged,Sometimes,Very effective,1
19,M,2,Tailor,11500,Plumber,13000,92,86.0,85.3,96.3,85.3,88.2,87.1,84.9,89.7,87.1,83.0,77.0,82.4,11-15 hours,Always,No,More than 90%,Moderately,Very Good,Rarely,Not motivated,Extremely engaged,Sometimes,Slightly effective,0
22,F,4,Yaya,9000,Warehouse Staff,11000,90,88.7,92.1,90.7,92.1,85.7,90.1,78.6,96.0,90.1,75.3,94.9,90.5,11-15 hours,Often,No,More than 90%,Very actively,Good,Sometimes,Moderately motivated,Slightly engaged,Often,Moderately effective,1
18,F,0,Housewife,0,Call Center Agent,22000,91,89.8,91.0,97.8,91.0,95.7,97.1,92.2,82.3,97.1,93.8,73.6,76.3,5-10 hours,Sometimes,No,More than 90%,Slightly,Excellent,Always,Very motivated,Moderately engaged,Rarely,Extremely effective,1
20,F,1,Sales Clerk,13000,Maintenance Worker,13000,93,84.1,90.0,86.3,90.0,89.5,91.5,91.1,73.2,91.5,72.2,75.9,74.2,11-15 hours,Always,Yes,More than 90%,Extremely actively,Very Good,Often,Slightly motivated,Very engaged,Always,Very effective,0
21,F,3,Housewife,0,Delivery Rider,13000,94,89.7,93.4,89.8,93.4,96.6,95.5,86.4,85.0,95.5,94.8,82.9,74.0,5-10 hours,Rarely,No,More than 90%,Very actively,Good,Rarely,Extremely motivated,Not engaged,Often,Not effective,1
19,F,1,Housewife,0,Janitor,7000,95,92.7,89.6,93.0,89.6,92.1,96.1,95.6,92.8,96.1,91.3,87.7,95.6,More than 20 hours,Sometimes,No,More than 90%,Moderately,Fair,Sometimes,Very motivated,Extremely engaged,Sometimes,Moderately effective,1
18,M,0,Security Guard,13500,Office Staff,16000,96,88.9,92.0,87.1,92.0,97.7,86.3,75.2,84.3,86.3,98.9,88.0,90.2,11-15 hours,Never,Yes,More than 90%,Not at all,Excellent,Often,Not motivated,Slightly engaged,Always,Slightly effective,1
20,M,1,Teacher,19000,Waiter,10000,97,92.5,91.2,91.7,91.2,90.9,95.4,92.8,95.9,95.4,96.8,97.6,78.3,Less than 5 hours,Often,No,71-90%,Slightly,Poor,Always,Slightly motivated,Moderately engaged,Often,Very effective,1
19,M,2,Housewife,0,Retail Salesperson,14000,89,92.0,97.9,95.3,97.9,89.4,96.2,86.5,86.1,96.2,90.3,91.4,85.2,11-15 hours,Always,Yes,More than 90%,Moderately,Fair,Sometimes,Moderately motivated,Very engaged,Rarely,Not effective,1
21,M,4,Delivery Rider,11000,Graphic Designer,20000,90,87.9,88.3,92.1,88.3,88.3,88.2,90.0,92.6,88.2,72.5,93.5,84.6,More than 20 hours,Rarely,No,More than 90%,Extremely actively,Good,Rarely,Very motivated,Not engaged,Sometimes,Extremely effective,0
20,M,0,HR,21500,Government Official,18000,91,88.7,85.8,98.6,85.8,95.9,96.7,75.8,84.6,96.7,93.2,87.0,76.0,Less than 5 hours,Sometimes,Yes,More than 90%,Very actively,Very Good,Always,Not motivated,Slightly engaged,Always,Moderately effective,1
18,M,1,Factory Worker,9500,Street Vendor,9000,96,89.8,93.8,89.6,93.8,90.4,87.0,89.5,97.4,87.0,88.1,97.3,73.9,11-15 hours,Always,No,More than 90%,Moderately,Good,Often,Extremely motivated,Moderately engaged,Often,Very effective,1
19,M,2,Housewife,0,Construction Worker,12000,95,88.3,87.3,90.0,87.3,94.3,94.1,93.2,78.3,94.1,96.2,76.1,80.4,11-15 hours,Never,No,More than 90%,Not at all,Excellent,Rarely,Moderately motivated,Extremely engaged,Sometimes,Slightly effective,0
20,F,1,Street Vendor,10000,Mechanic,17000,93,88.5,97.4,86.6,97.4,85.2,90.5,79.9,81.0,90.5,77.6,94.0,93.5,5-10 hours,Rarely,Yes,More than 90%,Slightly,Very Good,Often,Very motivated,Very engaged,Always,Slightly effective,1
18,F,5,Cashier,11500,Electrician,15000,92,87.8,90.5,94.3,90.5,86.1,90.2,73.7,72.8,90.2,97.2,95.6,84.8,Less than 5 hours,Often,Yes,More than 90%,Very actively,Fair,Always,Slightly motivated,Not engaged,Often,Not effective,0
19,M,0,Waitress,10500,Security Guard,13000,96.5,91.7,96.7,88.9,96.7,93.5,96.4,96.5,94.1,96.4,82.4,90.2,77.3,11-15 hours,Always,No,71-90%,Extremely actively,Poor,Rarely,Extremely motivated,Slightly engaged,Rarely,Very effective,1
20,F,1,Laundry Personnel,9000,Jeepney Driver,14000,97.5,88.2,89.3,91.6,89.3,94.6,90.9,81.5,80.4,90.9,90.5,77.8,93.3,5-10 hours,Sometimes,No,More than 90%,Moderately,Excellent,Often,Not motivated,Moderately engaged,Sometimes,Extremely effective,0
21,F,2,Housewife,0,Tricycle Driver,9000,94,89.6,88.8,97.4,88.8,90.8,93.6,78.9,97.2,93.6,76.3,91.0,89.2,11-15 hours,Often,Yes,More than 90%,Slightly,Good,Always,Moderately motivated,Very engaged,Often,Not effective,1
19,F,4,Government Official,16000,Househusband,0,91,87.0,86.9,86.2,86.9,93.8,85.7,96.0,89.9,85.7,74.2,93.9,78.0,More than 20 hours,Never,No,More than 90%,Very actively,Very Good,Sometimes,Very motivated,Extremely engaged,Always,Very effective,0
18,F,0,Housewife,0,PUV Driver,12000,89,90.9,98.4,95.6,98.4,89.1,91.7,88.2,93.6,91.7,74.0,83.2,95.8,Less than 5 hours,Always,No,More than 90%,Not at all,Fair,Often,Extremely motivated,Not engaged,Rarely,Moderately effective,1
20,F,1,Tailor,9500,Factory Driver,13000,90,90.1,86.4,88.2,86.4,87.7,97.5,87.4,90.1,97.5,95.6,82.3,92.0,11-15 hours,Rarely,Yes,More than 90%,Extremely actively,Good,Always,Not motivated,Moderately engaged,Sometimes,Slightly effective,1
19,M,3,Sales Assistant,10500,Factory Worker,10000,93,84.7,87.0,86.9,87.0,90.0,89.5,95.4,76.1,89.5,77.3,76.2,76.9,11-15 hours,Never,No,More than 90%,Slightly,Excellent,Sometimes,Slightly motivated,Very engaged,Often,Extremely effective,0
22,M,1,Housewife,0,Sales Associate,14000,97,89.0,85.9,90.9,85.9,97.1,85.9,82.0,82.9,85.9,93.3,92.0,97.6,5-10 hours,Sometimes,Yes,More than 90%,Moderately,Very Good,Always,Very motivated,Slightly engaged,Always,Very effective,1
18,F,0,Teacher,17500,Customer Service Representative,22000,96,90.1,91.5,98.2,91.5,88.7,97.0,76.9,97.7,97.0,89.2,75.1,88.2,Less than 5 hours,Often,Yes,More than 90%,Very actively,Good,Rarely,Moderately motivated,Extremely engaged,Rarely,Moderately effective,1
20,M,1,Housewife,0,Plumber,15000,95,88.6,93.1,87.6,93.1,96.9,88.1,80.6,83.7,88.1,78.0,88.7,96.7,Less than 5 hours,Always,No,More than 90%,Not at all,Fair,Sometimes,Extremely motivated,Moderately engaged,Sometimes,Slightly effective,1
21,F,2,Cashier,15000,Warehouse Staff,11000,92,88.3,88.9,94.0,88.9,91.0,88.9,85.2,86.9,88.9,95.8,75.9,87.0,5-10 hours,Rarely,Yes,More than 90%,Slightly,Excellent,Always,Not motivated,Very engaged,Always,Not effective,0
19,M,4,Yaya,7000,Call Center Agent,20000,93,90.4,94.6,92.7,94.6,85.3,90.6,91.9,89.3,90.6,92.0,78.6,94.1,11-15 hours,Sometimes,No,More than 90%,Moderately,Poor,Rarely,Very motivated,Extremely engaged,Often,Moderately effective,1
18,M,0,Housewife,0,Maintenance Worker,12000,94,86.7,85.5,85.5,85.5,88.8,93.4,79.8,81.5,93.4,76.9,92.4,90.5,11-15 hours,Never,Yes,71-90%,Extremely actively,Fair,Often,Slightly motivated,Not engaged,Sometimes,Very effective,0
20,M,1,Security Guard,12000,Delivery Rider,13000,89,91.2,90.3,96.7,90.3,98.9,96.8,84.3,75.7,96.8,97.6,85.3,90.2,5-10 hours,Often,No,More than 90%,Very actively,Good,Always,Extremely motivated,Slightly engaged,Rarely,Not effective,1
19,M,2,Housewife,0,Janitor,8000,97,89.6,86.8,89.1,86.8,91.0,97.6,96.8,73.8,97.6,88.2,81.0,96.4,11-15 hours,Always,No,More than 90%,Slightly,Excellent,Sometimes,Moderately motivated,Moderately engaged,Often,Slightly effective,1
21,F,1,Delivery Rider,12000,Office Staff,15000,96,91.4,96.9,97.3,96.9,92.3,88.0,95.2,72.1,88.0,96.7,90.9,90.9,5-10 hours,Rarely,Yes,More than 90%,Moderately,Very Good,Rarely,Very motivated,Very engaged,Always,Very effective,1
20,F,5,Sales Clerk,12500,Waiter,10000,95,86.1,90.3,88.5,90.3,91.8,91.2,73.9,75.6,91.2,87.0,73.5,93.6,5-10 hours,Sometimes,No,More than 90%,Extremely actively,Good,Always,Slightly motivated,Slightly engaged,Sometimes,Extremely effective,0
18,M,0,Factory Worker,9500,Retail Salesperson,14000,90,90.8,92.8,93.7,92.8,96.2,85.5,95.9,87.7,85.5,94.1,89.1,85.7,11-15 hours,Never,No,More than 90%,Not at all,Excellent,Often,Not motivated,Extremely engaged,Often,Moderately effective,1
19,M,1,Housewife,0,Graphic Designer,20000,91,92.8,91.3,90.3,91.3,91.5,98.7,97.1,92.4,98.7,90.5,87.2,91.7,More than 20 hours,Always,No,More than 90%,Very actively,Fair,Always,Not motivated,Moderately engaged,Rarely,Slightly effective,1
20,M,2,Housewife,0,Government Official,17000,92,93.0,96.2,92.6,96.2,85.6,93.0,93.7,88.1,93.0,90.2,97.4,97.5,Less than 5 hours,Often,Yes,More than 90%,Slightly,Good,Rarely,Extremely motivated,Not engaged,Always,Very effective,1
18,F,4,HR,18000,Street Vendor,9000,93,89.6,89.4,95.2,89.4,98.5,89.2,80.7,76.8,89.2,96.4,90.9,89.5,5-10 hours,Sometimes,Yes,More than 90%,Moderately,Poor,Often,Slightly motivated,Very engaged,Sometimes,Not effective,1
19,M,0,Waitress,8000,Construction Worker,13000,94,90.3,94.1,87.8,94.1,86.7,90.8,87.3,91.8,90.8,90.9,93.6,85.9,Less than 5 hours,Rarely,No,71-90%,Extremely actively,Very Good,Always,Very motivated,Slightly engaged,Often,Slightly effective,1
20,M,1,Housewife,0,Mechanic,16000,97,90.1,88.5,86.1,88.5,94.2,90.4,83.9,93.2,90.4,93.6,85.7,97.0,11-15 hours,Never,No,More than 90%,Very actively,Excellent,Rarely,Moderately motivated,Extremely engaged,Always,Extremely effective,1
21,M,3,Government Official,13000,Electrician,14000,96.5,94.1,97.9,89.3,97.9,96.5,97.4,97.5,95.7,97.4,85.7,91.7,88.1,11-15 hours,Always,Yes,More than 90%,Not at all,Good,Sometimes,Very motivated,Not engaged,Rarely,Moderately effective,1
19,M,1,Tailor,9000,Security Guard,15000,89,90.6,95.0,95.0,95.0,89.3,88.8,84.4,82.0,88.8,91.7,97.5,88.9,Less than 5 hours,Sometimes,No,More than 90%,Slightly,Very Good,Always,Extremely motivated,Very engaged,Sometimes,Very effective,1
18,F,0,Street Vendor,11500,Jeepney Driver,13000,90,91.0,86.3,91.2,86.3,97.6,87.2,88.5,98.9,87.2,97.5,89.5,90.6,11-15 hours,Rarely,No,More than 90%,Moderately,Fair,Always,Not motivated,Moderately engaged,Always,Extremely effective,1
20,M,2,Sales Assistant,15000,Househusband,0,92,92.6,95.8,85.5,95.8,95.2,86.8,96.4,94.1,88.3,88.1,95.7,96.9,5-10 hours,Often,Yes,More than 90%,Very actively,Excellent,Rarely,Slightly motivated,Moderately engaged,Rarely,Slightly effective,1
